,date,1,2,3,4,5,6,7,8,9,10,11,12
1578,2015-05-20,3818,1972,1221,905,777,565,545,466,436,384,4,10
1579,2015-05-21,3818,1973,1219,905,775,565,545,466,437,384,4,10
1580,2015-05-22,3818,1972,1219,905,775,565,545,466,436,384,4,10
1581,2015-05-23,3796,1954,1212,900,772,561,538,464,432,382,4,10
1582,2015-05-24,3796,1954,1212,900,772,561,538,464,432,382,4,10
1583,2015-05-25,3796,1954,1212,900,772,561,538,464,432,382,4,10
1584,2015-05-26,3826,1971,1224,907,779,562,539,470,435,384,4,10
1585,2015-05-27,3828,1973,1226,908,781,563,539,470,435,384,4,10
1586,2015-05-28,3827,1973,1226,908,781,563,539,470,435,385,4,10
1587,2015-05-29,3825,1971,1225,908,781,563,539,470,435,385,4,10
1588,2015-05-30,3788,1958,1217,901,774,558,536,464,435,381,4,10
1589,2015-05-31,3788,1958,1217,901,774,558,536,464,435,381,4,10
1590,2015-06-01,3812,1974,1226,909,783,560,537,464,439,387,4,10
1591,2015-06-02,3817,1974,1227,910,783,561,536,464,439,388,4,10
1592,2015-06-03,3817,1973,1227,910,783,561,536,464,439,388,4,10
1593,2015-06-04,3819,1973,1228,910,783,561,536,464,439,388,4,10
1594,2015-06-05,3819,1972,1228,910,782,561,536,464,439,388,4,10
1595,2015-06-06,3791,1952,1223,903,779,559,533,463,435,383,4,10
1596,2015-06-07,3791,1952,1223,903,779,559,533,463,435,383,4,10
1597,2015-06-08,3825,1973,1234,909,781,566,537,470,435,383,4,10
1598,2015-06-09,3828,1974,1238,909,781,566,538,470,435,383,4,10
1599,2015-06-10,3830,1975,1238,910,781,566,539,470,435,384,4,10
1600,2015-06-11,3829,1975,1238,910,781,565,539,471,436,384,4,10
1601,2015-06-12,3829,1974,1238,910,781,565,538,471,436,383,4,10
1602,2015-06-13,3799,1961,1231,905,774,559,534,464,433,377,4,10
1603,2015-06-14,3799,1961,1231,905,774,559,534,464,433,377,4,10
1604,2015-06-15,3823,1971,1236,907,779,566,534,467,437,379,4,10
1605,2015-06-16,3823,1974,1236,907,781,567,535,468,438,379,4,10
1606,2015-06-17,3822,1974,1238,908,781,567,535,468,438,379,4,10
1607,2015-06-18,3823,1973,1238,908,781,567,535,468,438,379,4,10
1608,2015-06-19,3823,1973,1238,908,781,567,535,468,438,379,4,10
1609,2015-06-20,3793,1961,1225,903,775,565,532,465,436,376,4,10
1610,2015-06-21,3793,1961,1225,903,775,565,532,465,436,376,4,10
1611,2015-06-22,3822,1974,1236,911,783,568,536,466,438,381,4,10
1612,2015-06-23,3826,1975,1236,912,783,568,536,466,438,382,4,10
1613,2015-06-24,3827,1976,1236,912,784,568,536,466,437,383,4,10
1614,2015-06-25,3827,1976,1236,912,784,568,536,466,437,383,4,10
1615,2015-06-26,3825,1976,1236,912,784,568,536,466,437,383,4,10
1616,2015-06-27,3789,1963,1216,907,776,565,531,464,435,381,4,10
1617,2015-06-28,3789,1963,1216,907,776,565,531,464,435,381,4,10
1618,2015-06-29,3817,1974,1221,916,783,567,533,467,438,385,4,10
1619,2015-06-30,3818,1975,1222,917,784,567,533,467,438,385,4,10
1620,2015-07-01,3820,1977,1222,917,785,566,533,467,438,385,4,10
1621,2015-07-02,3822,1977,1222,917,787,567,533,468,438,385,4,10
1622,2015-07-03,3822,1977,1222,916,786,567,532,468,438,385,4,10
1623,2015-07-04,3822,1977,1222,916,786,567,532,468,438,385,4,10
1624,2015-07-05,3822,1977,1222,916,786,567,532,468,438,385,4,10
1625,2015-07-06,3851,1998,1236,925,790,570,536,473,439,387,4,11
1626,2015-07-07,3827,1986,1229,922,783,566,535,469,433,385,4,11
1627,2015-07-08,3831,1987,1230,922,784,567,535,469,432,385,4,11
1628,2015-07-09,3833,1987,1230,923,783,567,535,469,432,385,4,11
1629,2015-07-10,3830,1987,1230,923,783,567,535,469,432,385,4,11
1630,2015-07-11,3799,1973,1220,917,777,562,530,467,425,382,4,11
1631,2015-07-12,3799,1973,1220,917,777,562,530,467,425,382,4,11
1632,2015-07-13,3820,1986,1231,925,784,566,533,473,427,388,4,11
1633,2015-07-14,3822,1987,1231,925,784,566,533,473,427,388,4,11
1634,2015-07-15,3825,1987,1232,924,784,567,533,473,426,387,4,11
1635,2015-07-16,3825,1985,1233,924,784,567,533,473,426,387,4,11
1636,2015-07-17,3825,1985,1232,924,784,567,532,473,426,387,4,11
1637,2015-07-18,3801,1975,1214,918,780,562,529,469,424,386,4,11
1638,2015-07-19,3801,1975,1214,918,780,562,529,469,424,386,4,11
1639,2015-07-20,3824,1992,1225,921,787,566,531,473,429,388,4,11
1640,2015-07-21,3828,1993,1225,921,787,566,531,473,429,389,4,11
1641,2015-07-22,3830,1993,1225,921,787,566,531,473,429,389,4,11
1642,2015-07-23,3831,1995,1225,922,788,568,531,473,429,389,4,11
1643,2015-07-24,3831,1995,1225,921,788,568,531,473,429,389,4,11
1644,2015-07-25,3807,1985,1218,915,781,566,529,470,427,387,4,11
1645,2015-07-26,3807,1985,1218,915,781,566,529,470,427,387,4,11
1646,2015-07-27,3842,1992,1224,922,786,571,532,474,431,395,4,12
1647,2015-07-28,3842,1994,1225,923,787,571,533,475,431,396,4,12
1648,2015-07-29,3842,1994,1223,923,787,571,533,476,430,396,4,12
1649,2015-07-30,3842,1993,1223,923,787,571,532,476,431,396,4,12
1650,2015-07-31,3841,1993,1222,923,787,571,532,476,431,396,4,12
1651,2015-08-01,3809,1981,1213,914,782,568,527,471,429,390,4,12
1652,2015-08-02,3809,1981,1213,914,782,568,527,471,429,390,4,12
1653,2015-08-03,3837,1993,1224,921,787,574,532,477,433,393,4,12
1654,2015-08-04,3839,1995,1225,922,787,575,532,477,433,393,4,12
1655,2015-08-05,3842,1996,1226,923,787,575,531,477,433,393,4,12
1656,2015-08-06,3841,1996,1227,922,787,575,531,477,434,393,4,12
1657,2015-08-07,3841,1996,1227,922,787,575,531,477,434,393,4,12
1658,2015-08-08,3826,1981,1212,911,779,573,528,475,431,391,4,12
1659,2015-08-09,3826,1981,1212,911,779,573,528,475,431,391,4,12
1660,2015-08-10,3850,1997,1226,922,787,579,531,478,432,392,4,12
1661,2015-08-11,3855,1997,1226,922,787,580,531,478,432,392,4,12
1662,2015-08-12,3858,1997,1227,923,787,580,531,478,432,392,4,12
1663,2015-08-13,3858,1997,1226,923,787,580,531,478,432,392,4,12
1664,2015-08-14,3856,1996,1225,923,787,579,531,478,432,392,4,12
1665,2015-08-15,3823,1986,1215,916,784,573,528,476,428,391,4,12
1666,2015-08-16,3823,1986,1215,916,784,573,528,476,428,391,4,12
1667,2015-08-17,3851,1999,1224,921,787,576,532,479,429,392,4,12
1668,2015-08-18,3851,1999,1224,922,787,577,533,479,431,393,4,12
1669,2015-08-19,3854,1999,1226,922,788,577,534,479,432,393,4,12
1670,2015-08-20,3855,1999,1226,922,788,577,534,479,432,393,4,12
1671,2015-08-21,3855,1999,1226,922,788,577,534,478,432,393,4,12
1672,2015-08-22,3822,1989,1214,910,782,570,527,471,429,391,4,12
1673,2015-08-23,3822,1989,1214,910,782,570,527,471,429,391,4,12
1674,2015-08-24,3843,2004,1225,917,786,571,531,474,435,392,4,12
1675,2015-08-25,3846,2006,1225,917,787,572,532,476,435,392,4,12
1676,2015-08-26,3846,2006,1226,918,787,572,532,476,435,392,4,12
1677,2015-08-27,3846,2007,1226,918,788,572,532,476,435,392,4,12
1678,2015-08-28,3846,2007,1226,918,787,572,532,476,435,391,4,12
1679,2015-08-29,3818,1988,1213,909,779,565,532,476,431,388,4,12
1680,2015-08-30,3818,1988,1213,909,779,565,532,476,431,388,4,12
1681,2015-08-31,3852,1999,1226,914,782,571,533,479,433,390,4,12
1682,2015-09-01,3854,1999,1226,914,782,571,533,479,433,390,4,12
1683,2015-09-02,3856,1999,1226,914,784,571,534,479,434,390,4,12
1684,2015-09-03,3857,2000,1226,914,784,571,534,479,435,390,4,12
1685,2015-09-04,3856,2000,1225,914,784,571,533,479,435,390,4,12
1686,2015-09-05,3834,1982,1214,906,778,569,529,474,432,385,4,12
1687,2015-09-06,3834,1982,1214,906,778,569,529,474,432,385,4,12
1688,2015-09-07,3834,1982,1214,906,778,569,529,474,432,385,4,12
1689,2015-09-08,3869,1998,1219,912,780,570,532,477,437,386,4,12
1690,2015-09-09,3870,1999,1219,912,780,571,532,477,437,386,4,12
1691,2015-09-10,3870,1999,1220,912,780,571,533,478,437,386,4,12
1692,2015-09-11,3870,1999,1220,912,780,571,533,478,437,385,4,12
1693,2015-09-12,3836,1984,1207,903,775,565,529,476,428,383,4,12
1694,2015-09-13,3836,1984,1207,903,775,565,529,476,428,383,4,12
1695,2015-09-14,3861,1994,1215,918,782,570,533,480,433,388,4,12
1696,2015-09-15,3866,1995,1216,918,783,570,533,480,433,389,4,12
1697,2015-09-16,3870,1998,1216,918,784,571,533,480,433,389,4,12
1698,2015-09-17,3870,1998,1216,918,784,571,533,480,433,389,4,12
1699,2015-09-18,3870,1998,1216,917,784,571,533,480,433,389,4,12
1700,2015-09-19,3839,1977,1203,913,774,564,530,479,427,387,4,12
1701,2015-09-20,3839,1977,1203,913,774,564,530,479,427,387,4,12
1702,2015-09-21,3872,1996,1213,919,780,567,535,480,431,388,4,12
1703,2015-09-22,3876,1997,1214,920,780,567,535,480,432,388,4,12
1704,2015-09-23,3878,1997,1214,920,780,567,535,480,432,388,4,12
1705,2015-09-24,3878,1998,1213,920,780,567,535,480,432,388,4,12
1706,2015-09-25,3878,1998,1213,919,780,567,535,480,432,388,4,12
1707,2015-09-26,3844,1986,1204,914,770,562,532,475,427,384,4,12
1708,2015-09-27,3844,1986,1204,914,770,562,532,475,427,384,4,12
1709,2015-09-28,3870,2001,1207,921,774,568,535,478,429,384,4,12
1710,2015-09-29,3874,2003,1208,922,774,568,535,478,429,384,4,12
1711,2015-09-30,3875,2004,1208,922,774,568,535,478,429,384,4,12
1712,2015-10-01,3877,2005,1208,922,774,568,536,478,429,384,4,12
1713,2015-10-02,3876,2005,1207,921,774,568,536,478,429,384,4,12
1714,2015-10-03,3852,1990,1198,917,772,566,528,470,425,377,4,12
1715,2015-10-04,3852,1990,1198,917,772,566,528,470,425,377,4,12
1716,2015-10-05,3884,2002,1213,924,776,572,530,473,427,380,4,12
1717,2015-10-06,3885,2002,1213,927,777,573,530,473,427,381,4,12
1718,2015-10-07,3886,2001,1213,928,777,573,530,473,427,381,4,12
1719,2015-10-08,3886,2002,1214,929,777,573,530,473,427,381,4,12
1720,2015-10-09,3885,2001,1214,929,777,573,530,473,427,380,4,12
1721,2015-10-10,3848,1986,1201,926,770,565,524,470,424,379,4,12
1722,2015-10-11,3848,1986,1201,926,770,565,524,470,424,379,4,12
1723,2015-10-12,3876,2004,1206,931,776,570,530,474,427,383,4,12
1724,2015-10-13,3878,2005,1207,932,778,570,530,474,426,384,4,12
1725,2015-10-14,3879,2005,1207,932,779,570,530,474,426,384,4,12
1726,2015-10-15,3880,2005,1207,930,779,569,530,474,426,384,4,12
1727,2015-10-16,3880,2005,1207,930,779,568,530,474,425,384,4,12
1728,2015-10-17,3853,1990,1192,917,770,562,527,469,422,381,4,12
1729,2015-10-18,3853,1990,1192,917,770,562,527,469,422,381,4,12
1730,2015-10-19,3882,2005,1204,924,776,568,534,471,424,384,4,12
1731,2015-10-20,3882,2005,1204,924,777,569,534,471,424,384,4,12
1732,2015-10-21,3886,2006,1204,925,777,569,534,471,425,386,4,12
1733,2015-10-22,3886,2006,1205,925,777,570,534,471,425,386,4,12
1734,2015-10-23,3886,2005,1205,925,776,569,534,471,425,386,4,12
1735,2015-10-24,3853,1997,1195,914,771,569,529,462,421,383,4,12
1736,2015-10-25,3853,1997,1195,914,771,569,529,462,421,383,4,12
1737,2015-10-26,3877,2004,1208,924,778,576,536,465,426,385,4,12
1738,2015-10-27,3877,2006,1209,925,780,577,536,465,426,385,4,12
1739,2015-10-28,3878,2007,1210,925,781,577,536,465,426,385,4,12
1740,2015-10-29,3879,2007,1210,925,781,577,536,466,426,384,4,12
1741,2015-10-30,3879,2006,1210,925,780,577,536,466,426,384,4,12
1742,2015-10-31,3850,1990,1201,913,772,573,532,464,423,383,4,12
1743,2015-11-01,3850,1990,1201,913,772,573,532,464,423,383,4,12
1744,2015-11-02,3882,2000,1213,917,776,576,537,466,427,386,4,12
1745,2015-11-03,3884,2003,1213,918,777,577,537,467,427,387,4,12
1746,2015-11-04,3885,2004,1213,919,777,577,536,467,428,387,4,12
1747,2015-11-05,3885,2003,1214,919,777,576,536,468,428,387,4,12
1748,2015-11-06,3885,2002,1213,919,777,576,536,468,427,387,4,12
1749,2015-11-07,3853,1991,1205,908,766,572,530,462,422,384,4,12
1750,2015-11-08,3853,1991,1205,908,766,572,530,462,422,384,4,12
1751,2015-11-09,3882,1997,1210,912,771,576,533,464,427,389,4,12
1752,2015-11-10,3883,2001,1210,912,771,577,534,464,427,389,4,12
1753,2015-11-11,3883,2004,1212,912,770,578,534,464,427,389,4,12
1754,2015-11-12,3884,2005,1212,913,770,578,534,464,427,389,4,12
1755,2015-11-13,3884,2004,1211,913,770,578,533,464,427,389,4,12
1756,2015-11-14,3848,1982,1206,908,762,570,528,460,426,385,4,12
1757,2015-11-15,3848,1982,1206,908,762,570,528,460,426,385,4,12
1758,2015-11-16,3875,1998,1213,916,768,577,534,465,429,386,4,12
1759,2015-11-17,3876,1999,1213,917,768,577,534,465,429,386,4,12
1760,2015-11-18,3875,2000,1214,916,768,577,534,465,429,386,4,12
1761,2015-11-19,3876,2001,1215,915,768,577,534,465,429,386,4,12
1762,2015-11-20,3876,2001,1215,914,768,577,534,465,429,386,4,12
1763,2015-11-21,3842,1986,1208,904,760,575,531,459,425,382,4,12
1764,2015-11-22,3842,1986,1208,904,760,575,531,459,425,382,4,12
1765,2015-11-23,3867,2005,1217,906,767,579,533,467,430,384,4,12
1766,2015-11-24,3869,2006,1218,908,767,579,533,468,430,384,4,12
1767,2015-11-25,3873,2007,1220,908,767,579,536,468,430,383,4,12
1768,2015-11-26,3873,2006,1219,908,767,579,536,468,430,383,4,12
1769,2015-11-27,3873,2006,1219,908,767,579,536,468,430,383,4,12
1770,2015-11-28,3838,1991,1205,899,757,575,533,463,426,380,4,12
1771,2015-11-29,3838,1991,1205,899,757,575,533,463,426,380,4,12
1772,2015-11-30,3863,2004,1215,909,769,579,535,466,430,383,4,12
1773,2015-12-01,3866,2007,1217,910,769,580,535,466,430,383,4,12
1774,2015-12-02,3867,2007,1216,910,769,580,536,466,430,384,4,12
1775,2015-12-03,3868,2009,1216,910,769,580,536,467,430,384,4,12
1776,2015-12-04,3867,2009,1215,910,769,580,535,467,429,384,4,12
1777,2015-12-05,3841,1997,1207,906,766,576,528,463,425,381,4,12
1778,2015-12-06,3841,1997,1207,906,766,576,528,463,425,381,4,12
1779,2015-12-07,3863,2012,1218,910,772,578,532,468,431,384,4,12
1780,2015-12-08,3864,2014,1218,910,772,579,532,468,432,384,4,12
1781,2015-12-09,3864,2016,1218,910,772,579,532,468,432,384,4,12
1782,2015-12-10,3865,2016,1218,909,772,579,532,468,432,385,4,12
1783,2015-12-11,3865,2016,1218,909,772,579,532,468,432,385,4,12
1784,2015-12-12,3865,2016,1218,909,772,579,532,468,432,385,4,12
